date,publication_date,BW,BY,BE,BB,HB,HH,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH,DE
2020-12-27,2020-12-28 16:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,2020-12-29 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-30,2020-12-31 08:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-31,2021-01-01 12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,2021-01-02 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,2021-01-03 08:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,2021-01-04 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,2021-01-05 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,2021-01-06 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-06,2021-01-07 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-07,2021-01-08 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-08,2021-01-09 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,2021-01-11 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,2021-01-12 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,2021-01-13 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-13,2021-01-14 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-14,2021-01-15 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-15,2021-01-16 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,2021-01-18 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,2021-01-19 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,2021-01-20 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-20,2021-01-21 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-21,2021-01-22 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-22,2021-01-23 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,2021-01-25 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,2021-01-26 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,2021-01-27 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-27,2021-01-28 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-28,2021-01-29 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-29,2021-01-30 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,2021-02-01 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,2021-02-02 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,2021-02-03 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03,2021-02-04 10:00,6,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,28
2021-02-04,2021-02-05 10:00,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
2021-02-05,2021-02-06 10:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2021-02-07,2021-02-08 11:00,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
2021-02-08,2021-02-09 10:00,10,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,310
2021-02-09,2021-02-10 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,300
2021-02-10,2021-02-11 10:00,2,355,0,0,375,0,0,0,0,0,0,0,0,300,0,0,1032
2021-02-11,2021-02-12 10:00,4,2338,0,0,730,0,0,104,0,0,233,0,0,300,0,0,3709
2021-02-12,2021-02-13 08:00,92,4776,0,0,1155,99,145,221,516,0,1684,0,0,363,0,0,9051
2021-02-14,2021-02-15 08:00,225,5798,0,2,1155,195,145,221,1212,0,2478,0,0,363,0,0,11794
2021-02-15,2021-02-16 08:00,304,6745,0,1,1155,248,145,324,1330,0,2478,59,0,425,0,0,13214
2021-02-16,2021-02-17 10:00,310,7462,0,1,1158,400,145,447,1376,206,2810,59,0,425,0,0,14799
