date,publication_date,dosen_kumulativ,personen_erst_kumulativ,personen_voll_kumulativ,dosen_biontech_kumulativ,dosen_erst_biontech_kumulativ,dosen_voll_biontech_kumulativ,dosen_moderna_kumulativ,dosen_erst_moderna_kumulativ,dosen_voll_moderna_kumulativ,dosen_astrazeneca_kumulativ,dosen_erst_astrazeneca_kumulativ,dosen_voll_astrazeneca_kumulativ,indikation_alter_dosen,indikation_alter_erst,indikation_alter_voll,indikation_beruf_dosen,indikation_beruf_erst,indikation_beruf_voll,indikation_medizinisch_dosen,indikation_medizinisch_erst,indikation_medizinisch_voll,indikation_pflegeheim_dosen,indikation_pflegeheim_erst,indikation_pflegeheim_voll,dosen_differenz_zum_vortag,dosen_erst_differenz_zum_vortag,dosen_voll_differenz_zum_vortag,impf_quote_dosen,impf_quote_erst,impf_quote_voll,impf_inzidenz_dosen,impf_inzidenz_erst,impf_inzidenz_voll,dosen_kumulativ_impfstelle_zentral,personen_erst_kumulativ_impfstelle_zentral,personen_voll_kumulativ_impfstelle_zentral,dosen_biontech_kumulativ_impfstelle_zentral,dosen_erst_biontech_kumulativ_impfstelle_zentral,dosen_voll_biontech_kumulativ_impfstelle_zentral,dosen_moderna_kumulativ_impfstelle_zentral,dosen_erst_moderna_kumulativ_impfstelle_zentral,dosen_voll_moderna_kumulativ_impfstelle_zentral,dosen_astrazeneca_kumulativ_impfstelle_zentral,dosen_erst_astrazeneca_kumulativ_impfstelle_zentral,dosen_voll_astrazeneca_kumulativ_impfstelle_zentral,dosen_kumulativ_impfstelle_aerzte,personen_erst_kumulativ_impfstelle_aerzte,personen_voll_kumulativ_impfstelle_aerzte,dosen_biontech_kumulativ_impfstelle_aerzte,dosen_erst_biontech_kumulativ_impfstelle_aerzte,dosen_voll_biontech_kumulativ_impfstelle_aerzte,dosen_moderna_kumulativ_impfstelle_aerzte,dosen_erst_moderna_kumulativ_impfstelle_aerzte,dosen_voll_moderna_kumulativ_impfstelle_aerzte,dosen_astrazeneca_kumulativ_impfstelle_aerzte,dosen_erst_astrazeneca_kumulativ_impfstelle_aerzte,dosen_voll_astrazeneca_kumulativ_impfstelle_aerzte,dosen_kumulativ_alter_unter60,personen_erst_kumulativ_alter_unter60,personen_voll_kumulativ_alter_unter60,dosen_kumulativ_impfstelle_zentral_alter_unter60,personen_erst_kumulativ_impfstelle_zentral_alter_unter60,personen_voll_kumulativ_impfstelle_zentral_alter_unter60,dosen_kumulativ_impfstelle_aerzte_alter_unter60,personen_erst_kumulativ_impfstelle_aerzte_alter_unter60,personen_voll_kumulativ_impfstelle_aerzte_alter_unter60,dosen_kumulativ_alter_60plus,personen_erst_kumulativ_alter_60plus,personen_voll_kumulativ_alter_60plus,dosen_kumulativ_impfstelle_zentral_alter_60plus,personen_erst_kumulativ_impfstelle_zentral_alter_60plus,personen_voll_kumulativ_impfstelle_zentral_alter_60plus,dosen_kumulativ_impfstelle_aerzte_alter_60plus,personen_erst_kumulativ_impfstelle_aerzte_alter_60plus,personen_voll_kumulativ_impfstelle_aerzte_alter_60plus
2021-04-11,2021-04-12 08:00,18231747,13196552,5035195,13507568,8710965,4796603,958368,722451,235917,3765811,3763136,2675,,,,,,,,,,,,,,,,21.921928594723436,15.867589136716012,6.054339458007423,219.21928594723434,158.67589136716012,60.543394580074235,17196268,12169643,5026625,12586302,7798110,4788192,957388,721559,235829,3652578,3649974,2604,1035479,1026909,8570,921266,912855,8411,980,892,88,113233,113162,71,,,,,,,278066,275398,2668,,,,,,,734399,728711,5688
2021-04-12,2021-04-13 08:00,18684873,13567817,5117056,13804290,8935533,4868757,995734,750156,245578,3884849,3882128,2721,,,,,,,,,,,,,,,,22.466769186050893,16.313999720392935,6.15276946565796,224.66769186050894,163.13999720392934,61.527694656579605,17600887,12492871,5108016,12846812,7986922,4859890,994739,749253,245486,3759336,3756696,2640,1083986,1074946,9040,957478,948611,8867,995,903,92,125513,125432,81,,,,,,,292296,289502,2794,,,,,,,768676,762644,6032
2021-04-13,2021-04-14 08:00,19244464,14058329,5186135,14221802,9289499,4932303,1027036,776123,250913,3995626,3992707,2919,,,,,,,,,,,,,,,,23.13962373719456,16.903793393969853,6.235830343224706,231.3962373719456,169.03793393969855,62.35830343224707,17964348,12788447,5175901,13084463,8162188,4922275,1025921,775105,250816,3853964,3851154,2810,1280116,1269882,10234,1137339,1127311,10028,1115,1018,97,141662,141553,109,,,,,,,345883,342667,3216,,,,,,,911219,904415,6804
2021-04-14,2021-04-15 11:00,20049936,14773908,5276028,14854474,9840593,5013881,1062422,803698,258724,4133040,4129617,3423,,,,,,,,,,,,,,,,24.108126627732098,17.76420856657419,6.343918061157908,241.081266277321,177.64208566574192,63.439180611579076,18396023,13131821,5264202,13359917,8357575,5002342,1061105,802521,258584,3975001,3971725,3276,1653913,1642087,11826,1494557,1483018,11539,1317,1177,140,158039,157892,147,,,,,,,448960,445180,3780,,,,,,,1181939,1174107,7832
2021-04-15,2021-04-16 08:00,20744105,15393858,5350247,15396946,10319684,5077262,1099930,831098,268832,4247229,4243076,4153,,,,,,,,,,,,,,,,24.942798327085463,18.509639030933904,6.433159296151558,249.4279832708546,185.09639030933903,64.33159296151558,18794563,13457857,5336706,13624707,8560608,5064099,1098287,829658,268629,4071569,4067591,3978,1949542,1936001,13541,1772239,1759076,13163,1643,1440,203,175660,175485,175,,,,,,,536174,531739,4435,,,,,,,1390354,1381462,8892
2021-04-16,2021-04-17 08:00,21332342,15906352,5425990,15831067,10687042,5144025,1130287,852964,277323,4370988,4366346,4642,,,,,,,,,,,,,,,,25.650096948044514,19.125863952946272,6.524232995098243,256.5009694804451,191.2586395294627,65.24232995098244,19187961,13776834,5411127,13883581,8753793,5129788,1128160,851244,276916,4176220,4171797,4423,2144381,2129518,14863,1947486,1933249,14237,2127,1720,407,194768,194549,219,,,,,,,600335,595257,5078,,,,,,,1521032,1511461,9571
2021-04-18,2021-04-19 08:00,21945707,16428425,5517282,16215677,10992320,5223357,1163456,876543,286913,4566574,4559562,7012,,,,,,,,,,,,,,,,26.38760958095361,19.753606704490213,6.634002876463397,263.8760958095361,197.53606704490213,66.34002876463397,19774911,14272707,5502204,14253240,9044273,5208967,1161008,874549,286459,4360663,4353885,6778,2170796,2155718,15078,1962437,1948047,14390,2448,1994,454,205911,205677,234,,,,,,,608378,603199,5179,,,,,,,1539404,1529719,9685
2021-04-19,2021-04-20 08:00,22378776,16795784,5582992,16526626,11248051,5278575,1204361,908286,296075,4647789,4639447,8342,,,,,,,,,,,,,,,,26.908333551870292,20.195320697484355,6.713012854385933,269.0833355187029,201.95320697484357,67.13012854385933,20163649,14596282,5567367,14540378,9276662,5263716,1201833,906237,295596,4421438,4413383,8055,2215127,2199502,15625,1986248,1971389,14859,2528,2049,479,226351,226064,287,,,,,,,621944,616516,5428,,,,,,,1570169,1560186,9983
2021-04-20,2021-04-21 08:00,22935592,17288804,5646788,16905070,11571347,5333723,1242388,939534,302854,4788134,4777923,10211,,,,,,,,,,,,,,,,27.57785143144593,20.788130000716272,6.789721430729659,275.7785143144593,207.88130000716274,67.89721430729658,20526014,14896583,5629431,14812942,9495366,5317576,1239567,937274,302293,4473505,4463943,9562,2409578,2392221,17357,2092128,2075981,16147,2821,2260,561,314629,313980,649,,,,,,,679016,672659,6357,,,,,,,1707549,1696762,10787
2021-04-21,2021-04-22 08:00,23656941,17932380,5724561,17359368,11962969,5396399,1284116,968568,315548,5013457,5000843,12614,,,,,,,,,,,,,,,,28.445204476103427,21.561968465964707,6.88323601013872,284.45204476103424,215.61968465964705,68.8323601013872,20908215,15203950,5704265,15093505,9715030,5378475,1280743,965878,314865,4533967,4523042,10925,2748726,2728430,20296,2265863,2247939,17924,3373,2690,683,479490,477801,1689,,,,,,,773791,766090,7701,,,,,,,1951922,1939540,12382
2021-04-22,2021-04-23 08:00,24286909,18496378,5790531,17741473,12289659,5451814,1320354,997621,322733,5225082,5209098,15984,,,,,,,,,,,,,,,,29.202680625424758,22.24012201227965,6.962558613145108,292.02680625424756,222.40122012279647,69.62558613145109,21270924,15503053,5767871,15357060,9924505,5432555,1316466,994468,321998,4597398,4584080,13318,3015985,2993325,22660,2384413,2365154,19259,3888,3153,735,627684,625018,2666,,,,,,,845831,836896,8935,,,,,,,2147141,2133629,13512
2021-04-23,2021-04-24 08:00,24821527,18965663,5855864,18079805,12574961,5504844,1358947,1027368,331579,5382775,5363334,19441,,,,,,,,,,,,,,,,29.84550753726452,22.80439225256846,7.04111528469606,298.4550753726452,228.0439225256846,70.4111528469606,21637347,15806752,5830595,15624513,10140342,5484171,1354573,1023899,330674,4658261,4642511,15750,3184180,3158911,25269,2455292,2434619,20673,4374,3469,905,724514,720823,3691,,,,,,,897021,886537,10484,,,,,,,2264146,2249574,14572
2021-04-25,2021-04-26 08:00,25446941,19486698,5960243,18501881,12918978,5582903,1422978,1069222,353756,5522082,5498498,23584,,,,,,,,,,,,,,,,30.59750793800178,23.430886908585336,7.166621029416445,305.9750793800178,234.30886908585336,71.66621029416446,22240036,16305399,5934637,16039378,10477337,5562041,1418534,1065683,352851,4782124,4762379,19745,3206905,3181299,25606,2462503,2441641,20862,4444,3539,905,739958,736119,3839,,,,,,,904250,893542,10708,,,,,,,2279642,2264957,14685
