date,publication_date,BW,BY,BE,BB,HB,HH,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH,DE
2021-02-28,2021-03-01 08:00,2.422229337084792,2.7373881853784954,3.212516395325673,2.9621399480469632,3.078382036459083,2.860950828067406,2.1776440503301484,3.046815633981661,2.112650507755697,2.163722171805875,3.4192309881303977,2.3081669937895626,2.3473153418823465,2.3871163514189564,3.065322254873229,2.7103495020573005,2.519343346402144
2021-03-01,2021-03-02 08:00,2.4843262320238364,2.807911503293361,3.2687639784373363,2.99203812374276,3.1275598133886864,2.917142373026326,2.221218559560311,3.105579247552138,2.1657679485909243,2.322493270685194,3.4234079312577754,2.3609592587601216,2.4065495554855376,2.425252257399596,3.128137082340803,2.7865666562606344,2.5964859906507547
2021-03-02,2021-03-03 10:00,2.5502338025118747,2.89608088908753,3.326183386197159,3.0081767941780244,3.1742420016382806,2.9752286232584275,2.3163827432220963,3.1468692363466317,2.2090400229783596,2.400600070618175,3.4281955385850615,2.4200339045909005,2.477866369873459,2.502572009429638,3.1766601590413575,2.898361190562573,2.663931245279136
2021-03-03,2021-03-04 08:00,2.6316543358731233,2.911753584090866,3.383139514444919,3.0253067834360934,3.2215113872243477,3.0699638869174932,2.4144094858844034,3.2206813096885964,2.272290560157566,2.5034070734405063,3.4336670898162462,2.4721168684965957,2.5442469997944483,2.5786160083324905,3.2171591925401883,3.0131556620533257,2.731601349487056
2021-03-04,2021-03-05 08:00,2.704831918578746,3.115849102347727,3.42535245351467,3.0474330195610997,3.264963990123341,3.135195882751307,2.51059146830193,3.291508564563489,2.3451487738703225,2.578822648921524,3.4424606542949356,2.5574356537273264,2.6144341401252613,2.6740241172016175,3.2690227507453233,3.148059087512855,2.8213067124898084
2021-03-05,2021-03-06 08:00,2.78943251924211,3.2277065818537927,3.4718711668730076,3.0674973125346714,3.3041594123329054,3.2168306128072333,2.601461813462933,3.334477513745711,2.4298789732996666,2.654851132662823,3.4594371190524056,2.6327228953264155,2.677720445455039,2.719586728886969,3.303564018261758,3.2859155761426244,2.8980705994252918
2021-03-07,2021-03-08 08:00,2.9172838369520937,3.346764205637035,3.5339506214894656,3.0797500131845403,3.383137454088508,3.3447502859651603,2.6935089884352617,3.3359699229792468,2.49584417949942,2.762962577883228,3.467839858443153,2.6871364198738052,2.7884285030517164,2.780185002428487,3.307765448607725,3.3582421868042136,2.987262535848027
2021-03-08,2021-03-09 08:00,2.985209353830143,3.4068492191500677,3.58000605533574,3.0947784065382633,3.426883655655738,3.4029989395063915,2.849295810485872,3.371290274839597,2.5858786170149948,2.863100643826696,3.4894085179839385,2.767388768926939,2.84771183291826,2.8523561793380847,3.3088330251710447,3.460333799261078,3.0621530770887406
2021-03-09,2021-03-10 08:00,3.0639993499329843,3.4757953626042184,3.6313755777027388,3.1255885955510405,3.4691618638817854,3.469854968431503,2.9393550972633937,3.4294320512294343,2.6890110198048243,2.942288391055083,3.496638782110861,2.8527075541576696,2.894396841234871,2.900971486006355,3.369237195882736,3.5649566087210047,3.133246425964831
2021-03-10,2021-03-11 08:00,3.1489873242337163,3.5568179385232632,3.6859063014461677,3.1426392793032853,3.5096784800984144,3.525017959099268,3.0257248635513543,3.502684471108823,2.8193276427865865,3.0474857360925127,3.5014508160061437,2.990311960741199,2.9806941159453246,2.955737745252148,3.3762625384284517,3.691469584855567,3.2160608106770026
